id,name,operation,price,product_code,href
307,Смартфон OnePlus Nord 3 16/256GB Tempest Grey (серая буря),"||Операционная система: |Android||Диагональ экрана: |6.74"" (2772x1240). AMOLED||Емкость аккумулятора: |5000 мА⋅ч||Количество основных (тыловых) камер: |3| ",46634,Код товара: 2826786,https://www.niceprice62.ru/telefony/mobilnye-telefony/oneplus-nord-3-16-256gb-tempest-grey-seraya-burya/
308,Смартфон OnePlus Nord 2T 5G 8/128GB Jade Fog (нефритовый туман),"||Операционная система: |Android||Диагональ экрана: |6.43"" (2400x1080). Full HD. AMOLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",31551,Код товара: 2732940,https://www.niceprice62.ru/telefony/mobilnye-telefony/oneplus-nord-2t-5g-8-128gb-jade-fog-nefritovyiy-tuman/
309,Смартфон OnePlus 11 16/256GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.7"" (3216x1440). 4K UHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |3| ",57292,Код товара: 2800284,https://www.niceprice62.ru/telefony/mobilnye-telefony/oneplus-11-16-256gb-black-chernyiy/
310,Смартфон OnePlus 10 Pro 8/128GB Volcanic Black (вулканический черный),"||Операционная система: |Android||Диагональ экрана: |6.7"" (3216x1440). 2K QHD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",47076,Код товара: 2701293,https://www.niceprice62.ru/telefony/mobilnye-telefony/oneplus-10-pro-8-128gb-volcanic-black-vulkanicheskiy-chernyiy/
311,Смартфон Nothing Phone (1) 12/256GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.55"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",42003,Код товара: 2732957,https://www.niceprice62.ru/telefony/mobilnye-telefony/nothing-phone-1-12-256gb-black-chernyiy/
312,Смартфон INOI A62 Lite 2/64GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.1"" (1560x720). HD. IPS||Емкость аккумулятора: |3500 мА⋅ч||Количество основных (тыловых) камер: |2| ",5088,Код товара: 2648092,https://www.niceprice62.ru/telefony/mobilnye-telefony/inoi-a62-lite-2-64gb-black-chernyiy/
313,Смартфон Infinix Smart 7 3/64GB Iceland White (исландский белый),"||Операционная система: |Android||Диагональ экрана: |6.6"" (1612x720). HD. IPS||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |2| ",6594,Код товара: 2786962,https://www.niceprice62.ru/telefony/mobilnye-telefony/infinix-smart-7-3-64gb-iceland-white-islandskiy-belyiy/
314,Смартфон HUAWEI P60 Pro 8/256GB Black (черный),"||Операционная система: |Другая||Диагональ экрана: |6.67"" (2700x1220). OLED||Емкость аккумулятора: |4815 мА⋅ч||Количество основных (тыловых) камер: |3| ",71621,Код товара: 2823925,https://www.niceprice62.ru/telefony/mobilnye-telefony/huawei-p60-pro-8-256gb-black-chernyiy/
315,Смартфон HUAWEI Nova 10 SE Silver (серебристый),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). OLED||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",24698,Код товара: 2758632,https://www.niceprice62.ru/telefony/mobilnye-telefony/huawei-nova-10-se-silver-serebristyiy/
316,Смартфон HUAWEI Nova 10 8/128GB Starry Silver (мерцающий серебристый),"||Операционная система: |Другая||Диагональ экрана: |6.67"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |4000 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |3| ",29073,Код товара: 2760387,https://www.niceprice62.ru/telefony/mobilnye-telefony/huawei-nova-10-8-128gb-starry-silver-mertsayuschiy-serebristyiy/
317,Смартфон HUAWEI Nova 10 8/128GB Starry Black (сияющий черный),"||Операционная система: |Другая||Диагональ экрана: |6.67"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |4000 мА⋅ч||Количество основных (тыловых) камер: |3| ",26735,Код товара: 2760388,https://www.niceprice62.ru/telefony/mobilnye-telefony/huawei-nova-10-8-128gb-starry-black-siyayuschiy-chernyiy/
318,Смартфон HONOR X8A 6/128GB Midnight Black (полночный черный),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2388x1080). Full HD. IPS||Емкость аккумулятора: |4500 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",17812,Код товара: 2786990,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x8a-6-128gb-midnight-black-polnochnyiy-chernyiy/
319,Смартфон HONOR X6 4/64GB Blue (синий),"||Операционная система: |Android||Диагональ экрана: |6.5"" (1600x720). Full HD. TFT||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",13939,Код товара: 2762753,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x6-4-64gb-blue-siniy/
320,Смартфон HONOR X5 2/32GB Blue (синий),"||Операционная система: |Android||Диагональ экрана: |6.5"" (1600x720). IPS||Емкость аккумулятора: |4900 мА⋅ч||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |1| ",6484,Код товара: 2800163,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-x5-2-32gb-blue-siniy/
321,Смартфон HONOR 90 12/512GB Emerald Green (изумрудно-зеленый),"||Операционная система: |Android||Диагональ экрана: |6.7"" (2664x1200). Full HD. AMOLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",45019,Код товара: 2837597,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-90-12-512gb-emerald-green-izumrudno-zelenyiy/
322,Смартфон HONOR 70 5G 8/128GB Midnight Black (полночный черный),"||Операционная система: |Android||Диагональ экрана: |6.67"" (2400x1080). Full HD. OLED||Емкость аккумулятора: |4800 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",32741,Код товара: 2758648,https://www.niceprice62.ru/telefony/mobilnye-telefony/honor-70-5g-8-128gb-midnight-black-polnochnyiy-chernyiy/
323,Смартфон Google Pixel 7 Pro 12/128GB Snow (снег),"||Операционная система: |Android||Диагональ экрана: |6.7"" (3120×1440). Full HD. OLED||Емкость аккумулятора: |5000 мА⋅ч||SIM-карты: |Nano SIM+eSIM||Количество основных (тыловых) камер: |3| ",65912,Код товара: 2760411,https://www.niceprice62.ru/telefony/mobilnye-telefony/google-pixel-7-pro-12-128gb-snow-sneg/
324,Смартфон DOOGEE S89 Pro 8/256GB Orange (вулканический оранжевый),"||Операционная система: |Android||Диагональ экрана: |6.3"" (2340×1080). Full HD. IPS||Емкость аккумулятора: |12000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",21552,Код товара: 2767996,https://www.niceprice62.ru/telefony/mobilnye-telefony/doogee-s89-pro-8-256gb-orange-vulkanicheskiy-oranjevyiy/
325,Смартфон BQ 6051G Soul Purple (фиолетовый),"||Операционная система: |Android||Диагональ экрана: |6.09"" (1560x720). HD. IPS||Емкость аккумулятора: |3000 мА⋅ч||SIM-карты: |2 SIM||Количество основных (тыловых) камер: |1| ",2773,Код товара: 2578361,https://www.niceprice62.ru/telefony/mobilnye-telefony/bq-6051g-soul-purple-fioletovyiy/
326,Смартфон BQ 5765L Clever 3/16GB Graphite (графит),"||Операционная система: |Android||Диагональ экрана: |5.7"" (1440×720). HD. IPS||Емкость аккумулятора: |2700 мА⋅ч||SIM-карты: |2 SIM||Количество основных (тыловых) камер: |1| ",3834,Код товара: 2650795,https://www.niceprice62.ru/telefony/mobilnye-telefony/bq-5765l-clever-3-16gb-graphite-grafit/
327,Смартфон BQ 4030G Nice Mini Grey (серый),"||Операционная система: |Android||Диагональ экрана: |3.97"" (800×480). SD. TN||Емкость аккумулятора: |1550 мА⋅ч||SIM-карты: |Micro SIM+nano SIM||Количество основных (тыловых) камер: |1| ",2274,Код товара: 2419947,https://www.niceprice62.ru/telefony/mobilnye-telefony/bq-4030g-nice-mini-grey-seryiy/
328,Смартфон Blackview BV9200 8/256GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.6"" (2408x1080)||SIM-карты: |2 nano SIM||Количество основных (тыловых) камер: |3 и более| ",20642,Код товара: 2800234,https://www.niceprice62.ru/telefony/mobilnye-telefony/blackview-bv9200-8-256gb-black-chernyiy/
329,Смартфон Blackview BV8800 8/128GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.58"" (2408x1080). Full HD. IPS||Емкость аккумулятора: |8380 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |4| ",19630,Код товара: 2689195,https://www.niceprice62.ru/telefony/mobilnye-telefony/blackview-bv8800-8-128gb-black-chernyiy/
330,Смартфон Blackview BV7200 6/128GB Green (зеленый),"||Операционная система: |Android||Диагональ экрана: |6.1"" (1560x720). HD. IPS||Емкость аккумулятора: |5180 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |2| ",15987,Код товара: 2802626,https://www.niceprice62.ru/telefony/mobilnye-telefony/blackview-bv7200-6-128gb-green-zelenyiy/
331,Смартфон Blackview BV7100 6/128GB Black (черный),"||Операционная система: |Android||Диагональ экрана: |6.58"" (2408x1080). Full HD. IPS||Емкость аккумулятора: |13000 мА⋅ч||SIM-карты: |Dual nano SIM||Количество основных (тыловых) камер: |3| ",16695,Код товара: 2767995,https://www.niceprice62.ru/telefony/mobilnye-telefony/blackview-bv7100-6-128gb-black-chernyiy/
